code,turnover_ratio,circulating_cap,circulating_market_cap,date,ret
300312.XSHE,14.376,18369.0,15.5034,2018-08-10,-0.09952606635071087
603901.XSHG,2.052,18400.0,15.5112,2018-08-10,-0.004744958481613396
600209.XSHG,1.8936,43901.1172,15.540999999999999,2018-08-10,0.016949152542372895
300655.XSHE,5.4296,8409.6348,15.5662,2018-08-10,-0.021069692058346686
300554.XSHE,5.4366,5639.3613,15.5759,2018-08-10,0.006154960173787172
603920.XSHG,1.0453,12821.002,15.5775,2018-08-10,-0.0074074074074073955
600152.XSHG,0.5971,29349.4199,15.5845,2018-08-10,0.0037664783427494492
300214.XSHE,4.2343,30907.3965,15.6391,2018-08-10,0.009881422924901151
000637.XSHE,1.1178,36649.4961,15.6493,2018-08-10,0.00468384074941442
300516.XSHE,0.2771,4710.0,15.6749,2018-08-10,-0.004807692307692205
600493.XSHG,0.3359,27200.0,15.6944,2018-08-10,0.005199306759098676
600381.XSHG,0.8892,21191.0684,15.745,2018-08-10,-0.00807537012113062
002782.XSHE,13.6233,10650.0,15.7514,2018-08-10,0.014874915483434675
300154.XSHE,1.4153,31399.3652,15.7625,2018-08-10,-0.09960159362549804
300725.XSHE,4.7124,2750.0,15.7658,2018-08-10,-0.015000872143729275
300084.XSHE,3.5008,31015.9766,15.7871,2018-08-10,0.005893909626719106
603876.XSHG,8.1952,6500.0,15.7885,2018-08-10,-0.01564429806504745
002758.XSHE,1.0517,17923.8281,15.7909,2018-08-10,-0.010215664018161165
600573.XSHG,0.4641,25000.0,15.8,2018-08-10,0.006329113924050638
002792.XSHE,4.3113,7071.4297,15.8117,2018-08-10,-0.07289803220035775
002593.XSHE,0.6383,46657.0469,15.8167,2018-08-10,0.014749262536873234
300570.XSHE,5.4636,9486.9521,15.8432,2018-08-10,-0.02634730538922164
002034.XSHE,0.4864,9016.5723,15.8511,2018-08-10,0.0011376564277587927
600095.XSHG,2.5996,36126.3555,15.8595,2018-08-10,0.025056947608200326
600275.XSHG,0.2988,50883.7227,15.8757,2018-08-10,0.0
000953.XSHE,0.2731,29405.9434,15.8792,2018-08-10,0.02592592592592604
300313.XSHE,0.2084,18239.9766,15.9235,2018-08-10,-0.034364261168384765
002702.XSHE,2.2619,31883.5,15.9418,2018-08-10,0.017999999999999967
000702.XSHE,0.97,26663.457000000002,15.9714,2018-08-10,0.008347245409014995
000803.XSHE,0.0483,12773.0889,15.9791,2018-08-10,0.0007993605115907104
600302.XSHG,0.6806,34600.9805,16.0203,2018-08-10,0.012958963282937282
300167.XSHE,6.6014,30024.0,16.0328,2018-08-10,-0.003745318352060012
002734.XSHE,0.97,14155.1719,16.0661,2018-08-10,-0.004405286343612398
601949.XSHG,0.7416,36450.0,16.0744,2018-08-10,0.002267573696145076
603505.XSHG,3.2822,11203.458,16.077,2018-08-10,0.018118466898954688
300227.XSHE,2.0451,15178.1621,16.0889,2018-08-10,-0.004716981132075539
300452.XSHE,5.6916,10755.4443,16.1762,2018-08-10,0.015292553191489271
600747.XSHG,0.358,106432.8438,16.1778,2018-08-10,0.0
603466.XSHG,3.6783,7200.0,16.1784,2018-08-10,0.013796172674677292
300639.XSHE,1.2415,8998.5,16.1793,2018-08-10,0.008342602892102455
002205.XSHE,4.7687,11615.2021,16.1916,2018-08-10,0.017934002869440458
300525.XSHE,0.4156,7843.311,16.1964,2018-08-10,-0.012590799031477074
002105.XSHE,0.3835,36850.0,16.214000000000002,2018-08-10,0.00454545454545465
603336.XSHG,13.7114,6868.0356,16.2154,2018-08-10,0.013130029648453992
601900.XSHG,0.4258,17560.0,16.2254,2018-08-10,-0.005411255411255296
603882.XSHG,2.3234,6868.0,16.2634,2018-08-10,-0.00886824324324328
300345.XSHE,3.9252,32672.6016,16.271,2018-08-10,-0.010040160642570243
000609.XSHE,0.82,29200.2676,16.2937,2018-08-10,0.007168458781362012
300613.XSHE,3.8023,1294.45,16.3101,2018-08-10,-0.012063492063492031
603811.XSHG,1.2719,5733.0,16.3104,2018-08-10,-0.011950790861159927
300724.XSHE,0.0612,8000.0,16.312,2018-08-10,-0.10004904364884742
603042.XSHG,1.5846,10102.8574,16.3161,2018-08-10,-0.030959752321981424
601858.XSHG,1.7605,19050.0,16.3449,2018-08-10,0.008158508158508191
300502.XSHE,1.5072,12701.2881,16.3847,2018-08-10,-0.09999999999999994
600793.XSHG,1.2425,10530.0,16.3952,2018-08-10,0.008991650610147756
000023.XSHE,1.6772,13875.624,16.401,2018-08-10,-0.0059473237043330745
000638.XSHE,0.7134,30940.0,16.4291,2018-08-10,0.0037664783427494492
600448.XSHG,7.5984,42236.4102,16.43,2018-08-10,-0.005141388174807203
603716.XSHG,0.8194,9610.6504,16.4342,2018-08-10,-0.0011695906432748287
002164.XSHE,1.9627,40924.9688,16.4518,2018-08-10,0.00746268656716402
600860.XSHG,0.36,32200.0,16.4542,2018-08-10,0.011741682974559785
002580.XSHE,1.8707,29830.7812,16.4964,2018-08-10,-0.012658227848101156
300449.XSHE,0.8246,9971.2822,16.5025,2018-08-10,-0.008459214501510609
300151.XSHE,0.2879,28703.0312,16.5042,2018-08-10,0.0
603960.XSHG,1.3585,5180.8428,16.5113,2018-08-10,-0.0015688735487919894
603668.XSHG,1.1141,18597.3027,16.5144,2018-08-10,0.006756756756756812
300663.XSHE,3.0928,11028.5879,16.5429,2018-08-10,-0.02666666666666669
603218.XSHG,0.5226,9942.9053,16.5649,2018-08-10,0.004201680672268925
300673.XSHE,2.2594,3508.2,16.5762,2018-08-10,0.0021164021164021465
002767.XSHE,0.7343,12363.6748,16.5921,2018-08-10,0.002980625931445541
000679.XSHE,0.4839,35635.0625,16.6059,2018-08-10,0.00858369098712447
300745.XSHE,23.0757,2863.0,16.6083,2018-08-10,-0.031201516979831107
300074.XSHE,2.6781,47195.1211,16.6127,2018-08-10,0.0
300546.XSHE,6.8207,6433.7876,16.6185,2018-08-10,-0.03948896631823474
600379.XSHG,0.3107,23585.8262,16.628,2018-08-10,0.0056737588652482325
603496.XSHG,1.3192,7606.6621,16.6586,2018-08-10,-0.015068493150685015
603086.XSHG,2.4588,7251.3745,16.6782,2018-08-10,-0.07217391304347827
300089.XSHE,1.3449,27712.5664,16.683,2018-08-10,0.003322259136212554
300437.XSHE,1.0772,10722.7764,16.6954,2018-08-10,0.0
603639.XSHG,3.3435,5430.4443,16.6986,2018-08-10,0.009756097560975629
603602.XSHG,9.5409,6637.0303,16.6988,2018-08-10,-0.02503974562798088
002420.XSHE,1.7651,39171.7461,16.7263,2018-08-10,0.0
002290.XSHE,0.7753,16429.9727,16.7421,2018-08-10,-0.009813542688910664
300528.XSHE,1.3066,16581.3535,16.7472,2018-08-10,0.003960396039603875
002820.XSHE,1.3103,12064.8086,16.758,2018-08-10,0.0021598272138229767
600128.XSHG,0.4589,24676.75,16.7802,2018-08-10,-0.02647058823529421
002798.XSHE,0.7390000000000001,5488.2241,16.794,2018-08-10,0.007516339869281059
300534.XSHE,3.0643,20262.5195,16.8179,2018-08-10,0.010843373493975886
300200.XSHE,0.5848,20271.0352,16.825,2018-08-10,-0.001204819277108408
002513.XSHE,0.4019,25048.1641,16.8324,2018-08-10,-0.023809523809523832
603359.XSHG,0.7703,7966.0,16.872,2018-08-10,0.008498583569405086
002134.XSHE,1.2189,24584.9766,16.8899,2018-08-10,-0.005822416302765653
603559.XSHG,8.0771,7949.8501,16.8934,2018-08-10,-0.024470588235294098
600980.XSHG,0.4177,14332.5928,16.8981,2018-08-10,0.0016963528413909733
300625.XSHE,0.6099,9119.4404,16.9074,2018-08-10,-0.0005393743257821772
002828.XSHE,12.6862,9861.7002,16.9128,2018-08-10,-0.006997084548105015
600807.XSHG,0.8416,78701.8438,16.9209,2018-08-10,-0.004651162790697782
002671.XSHE,0.8994,33775.168,16.9214,2018-08-10,0.0019960079840318935
002777.XSHE,2.8997,6004.0,16.9553,2018-08-10,-0.009206798866855579
300390.XSHE,9.3407,16878.8457,16.9632,2018-08-10,-0.05273631840796013
601798.XSHG,0.10800000000000001,35452.8203,16.9819,2018-08-10,-0.006263048016701514
300243.XSHE,0.1087,16817.3125,17.0023,2018-08-10,0.010880316518298658
603078.XSHG,1.7451,4787.6851,17.0106,2018-08-10,0.0008443568815086162
002765.XSHE,0.5099,25489.375,17.0269,2018-08-10,0.0
000628.XSHE,2.0939,18798.0332,17.031,2018-08-10,-0.01214128035320082
300071.XSHE,1.0052,48156.6484,17.0475,2018-08-10,0.005649717514124299
300018.XSHE,0.6073,34591.5938,17.0537,2018-08-10,0.002028397565922878
000737.XSHE,0.9688,54876.0,17.0664,2018-08-10,0.022508038585208952
600213.XSHG,0.6129,22000.0,17.072,2018-08-10,-0.0128865979381444
603713.XSHG,33.3887,3812.0,17.1006,2018-08-10,-0.043468568880963065
600250.XSHG,0.4195,25869.2461,17.1254,2018-08-10,0.009063444108761405
300637.XSHE,4.2085,6423.6001,17.1382,2018-08-10,-0.0074962518740629425
000692.XSHE,0.3379,53278.5898,17.1557,2018-08-10,-0.003105590062111735
300421.XSHE,1.1229,12148.4189,17.1779,2018-08-10,-0.007779349363507739
603383.XSHG,2.8089999999999997,5707.7998,17.1919,2018-08-10,-0.014276228419654704
600883.XSHG,2.2345,23608.8008,17.2108,2018-08-10,-0.006858710562414242
300250.XSHE,1.9534,13759.5078,17.2131,2018-08-10,0.007194244604316536
600731.XSHG,0.8982,32665.3125,17.2473,2018-08-10,0.011363636363636458
002763.XSHE,0.4015,18454.5,17.255,2018-08-10,-0.005347593582887777
603179.XSHG,0.4434,9332.1201,17.2738,2018-08-10,-0.007023230686115559
002613.XSHE,0.6297,51049.8828,17.3059,2018-08-10,0.0176991150442478
000409.XSHE,0.8581,40530.9414,17.3067,2018-08-10,-0.025761124121779937
002199.XSHE,0.9676,21552.957000000002,17.307000000000002,2018-08-10,-0.008717310087173137
002687.XSHE,0.7543,31942.1992,17.3127,2018-08-10,0.0018450184501844625
002879.XSHE,1.1316,12657.9502,17.3161,2018-08-10,0.005116959064327506
600615.XSHG,0.3203,18762.4512,17.3177,2018-08-10,0.01191765980498388
002054.XSHE,9.8713,31481.1445,17.3461,2018-08-10,0.025408348457350214
603737.XSHG,1.1651,4243.2476,17.3761,2018-08-10,0.010500610500610493
300248.XSHE,0.8420000000000001,30827.084,17.3865,2018-08-10,-0.017730496453900804
300004.XSHE,1.2306,44584.1602,17.3878,2018-08-10,0.0
002282.XSHE,0.6651,18407.2383,17.3948,2018-08-10,0.0010582010582010355
600749.XSHG,0.1257,18913.793,17.4007,2018-08-10,0.016304347826086803
000610.XSHE,14.8014,23528.3691,17.410999999999998,2018-08-10,0.048648648648648686
002722.XSHE,0.9972,11093.5498,17.4169,2018-08-10,0.004458598726114555
600235.XSHG,0.4146,35130.0,17.4245,2018-08-10,0.01814516129032255
600247.XSHG,0.2226,33644.1602,17.4613,2018-08-10,-0.02312138728323684
002328.XSHE,0.4592,32523.3203,17.4975,2018-08-10,0.0037174721189590287
002822.XSHE,1.3913,30606.0,17.5066,2018-08-10,0.015734265734265708
300129.XSHE,1.784,49076.2578,17.5202,2018-08-10,0.016806722689075647
300493.XSHE,1.8898,15451.5,17.522000000000002,2018-08-10,-0.022045855379188708
002360.XSHE,0.8998,29657.9473,17.5278,2018-08-10,-0.016920473773265592
300057.XSHE,0.3035,29410.8066,17.5583,2018-08-10,-0.00335008375209388
300460.XSHE,0.6691,16827.4199,17.5678,2018-08-10,-0.0086206896551724
603519.XSHG,0.5296,22193.9863,17.5776,2018-08-10,0.0063211125158027575
300119.XSHE,1.2144,20474.3574,17.6079,2018-08-10,0.0023255813953487877
603843.XSHG,7.2882,19283.6328,17.6445,2018-08-10,0.05153508771929813
601595.XSHG,3.6045,10604.5322,17.6565,2018-08-10,0.04624624624624612
002380.XSHE,2.3172,14335.3633,17.6612,2018-08-10,-0.0016233766233765886
300434.XSHE,0.8605,8254.4346,17.6645,2018-08-10,0.007943925233644775
600462.XSHG,2.524,53378.0,17.6681,2018-08-10,0.009063444108761405
603987.XSHG,0.5786,26610.0039,17.6957,2018-08-10,0.007518796992481309
600319.XSHG,3.3663,31559.4004,17.7364,2018-08-10,0.028469750889679738
601811.XSHG,0.4198,19909.4375,17.7393,2018-08-10,-0.00673400673400679
002150.XSHE,0.7347,27424.3887,17.7436,2018-08-10,0.007727975270479108
002122.XSHE,0.9263,118425.0625,17.7638,2018-08-10,-0.013333333333333345
000570.XSHE,0.3939,41137.4336,17.7714,2018-08-10,-0.00462962962962953
300532.XSHE,1.2303,11962.501,17.86,2018-08-10,-0.03014065639651715
300511.XSHE,2.149,23207.9062,17.8701,2018-08-10,0.01168831168831167
300531.XSHE,2.0553,12199.5996,17.8846,2018-08-10,-0.010914051841746257
300397.XSHE,1.3928,15523.7021,17.9144,2018-08-10,-0.0034662045060659392
600505.XSHG,0.8944,36456.75,17.9367,2018-08-10,0.024390243902439046
002666.XSHE,0.8516,44406.4727,17.9402,2018-08-10,0.00990099009900991
600719.XSHG,0.2797,40459.9609,17.9642,2018-08-10,0.004504504504504609
600463.XSHG,0.4879,25200.0,17.9676,2018-08-10,-0.012622720897615687
600112.XSHG,5.2425,50920.4844,17.9749,2018-08-10,-0.02266288951841362
002289.XSHE,0.8934,25954.3887,18.0383,2018-08-10,0.005755395683453243
603358.XSHG,0.5277,9835.8262,18.0389,2018-08-10,0.01145038167938936
300260.XSHE,9.7269,13679.9131,18.0438,2018-08-10,0.0765731614859742
600608.XSHG,0.1453,31837.1445,18.0517,2018-08-10,-0.008818342151675453
002499.XSHE,0.8811,16322.9326,18.0532,2018-08-10,0.0054249547920434465
600365.XSHG,3.0358,40000.0,18.08,2018-08-10,0.011061946902654829
601330.XSHG,21.3385,11620.0,18.0923,2018-08-10,-0.10019267822736022
000715.XSHE,0.2463,27856.5586,18.1346,2018-08-10,0.0015552099533436682
002674.XSHE,0.7986,24042.3066,18.1519,2018-08-10,0.005298013245033118
603067.XSHG,6.5294,15560.9297,18.2685,2018-08-10,0.001703577512776795
300684.XSHE,7.8935,2172.0,18.2796,2018-08-10,-0.035052281368821325
300019.XSHE,0.3387,27121.7305,18.28,2018-08-10,0.011869436201780426
600929.XSHG,7.6765,15000.0,18.285,2018-08-10,-0.008203445447087747
600796.XSHG,0.0,30140.2148,18.3253,2018-08-10,0.0
000593.XSHE,2.6396,27979.2363,18.3264,2018-08-10,0.02137404580152667
600889.XSHG,1.3058,30706.9277,18.332,2018-08-10,0.021775544388609697
300192.XSHE,1.0070000000000001,17442.0,18.349,2018-08-10,0.07604562737642576
600692.XSHG,1.0531,25501.0508,18.3608,2018-08-10,-0.0069444444444444215
300341.XSHE,0.6478,36869.4336,18.361,2018-08-10,0.010040160642570423
300737.XSHE,2.137,15266.6602,18.3658,2018-08-10,0.0
000586.XSHE,0.4287,19344.0,18.3768,2018-08-10,-0.033684210526315816
300331.XSHE,3.9703,13071.7744,18.3789,2018-08-10,0.002844950213371332
300374.XSHE,10.3108,15989.7197,18.3882,2018-08-10,0.03652173913043478
002605.XSHE,1.469,26732.9004,18.3922,2018-08-10,0.020348837209302282
603855.XSHG,0.2172,20154.0,18.4006,2018-08-10,-0.006571741511500407
002606.XSHE,2.0083,40191.5156,18.4077,2018-08-10,0.006550218340611408
300264.XSHE,3.8366,31852.7031,18.4109,2018-08-10,-0.027681660899654004
300358.XSHE,6.6918,17950.5996,18.4173,2018-08-10,-0.020467836257310024
300265.XSHE,0.3885,33675.9688,18.4208,2018-08-10,-0.018281535648994613
603348.XSHG,14.2946,5500.0,18.458,2018-08-10,-0.016090584028605456
300447.XSHE,0.4133,16021.3057,18.4886,2018-08-10,-0.0008665511265166
002852.XSHE,1.2358,12540.1641,18.4967,2018-08-10,0.006101694915254228
300362.XSHE,0.0,19160.1035,18.5087,2018-08-10,0.0
002455.XSHE,1.0065,31588.5,18.5109,2018-08-10,0.010238907849829436
300099.XSHE,0.7088,39226.1992,18.5148,2018-08-10,-0.03601694915254236
600356.XSHG,0.3318,29873.1387,18.5213,2018-08-10,-0.0032258064516128343
300519.XSHE,2.1533,9880.0,18.5448,2018-08-10,-0.014384656366542332
000862.XSHE,4.2969,50135.2891,18.5501,2018-08-10,0.013513513513513584
000705.XSHE,1.339,28198.3633,18.5545,2018-08-10,-0.10030395136778117
300368.XSHE,16.1598,26219.334,18.5895,2018-08-10,0.042313117066290526
603268.XSHG,0.8661,12320.0,18.6032,2018-08-10,-0.035761589403973566
002929.XSHE,6.8263,5518.6602,18.7083,2018-08-10,-0.022418879056047145
600769.XSHG,0.3786,37497.7188,18.7114,2018-08-10,-0.04609218436873738
603305.XSHG,3.017,6326.3496,18.726,2018-08-10,0.006081081081081071
600189.XSHG,0.5682,40365.0,18.7294,2018-08-10,-0.03663793103448275
300678.XSHE,8.9637,8331.9746,18.7303,2018-08-10,-0.010676156583629824
002598.XSHE,0.3473,27016.4668,18.7764,2018-08-10,0.002877697841726685
300061.XSHE,0.4813,26018.4668,18.7853,2018-08-10,-0.004155124653739647
603730.XSHG,1.23,8116.6465,18.7982,2018-08-10,0.0
000698.XSHE,1.2945,43235.2812,18.8073,2018-08-10,0.011494252873563178
600821.XSHG,1.1996,41626.8242,18.857,2018-08-10,0.008830022075055195
002417.XSHE,0.3712,22422.5625,18.8574,2018-08-10,-0.01426872770511287
002728.XSHE,0.4577,11867.8457,18.858,2018-08-10,0.0
002076.XSHE,1.7001,44583.7695,18.8589,2018-08-10,0.007092198581560343
600156.XSHG,3.7695,40211.0703,18.859,2018-08-10,0.019189765458422332
600371.XSHG,2.312,22506.0,18.8825,2018-08-10,0.02502979737783085
002629.XSHE,2.6686,34458.918,18.8835,2018-08-10,0.010948905109489142
603689.XSHG,3.2612,16736.1602,18.8951,2018-08-10,0.0008857395925597686
600721.XSHG,2.0295,30255.2637,18.9398,2018-08-10,0.007987220447284317
300317.XSHE,3.9698,32381.4648,18.9432,2018-08-10,0.003418803418803346
600992.XSHG,0.4131,24509.0,18.9455,2018-08-10,0.009055627425614523
603650.XSHG,20.7383,5880.0,18.9689,2018-08-10,-0.0378177309361438
300677.XSHE,3.8322,10082.7266,18.9858,2018-08-10,0.008497079129049208
300051.XSHE,1.4364,24530.0723,18.9863,2018-08-10,-0.015503875968992262
603919.XSHG,0.865,11583.8447,19.0091,2018-08-10,0.009750152346130421
002826.XSHE,1.7949,13168.5322,19.0417,2018-08-10,0.0013831258644537586
002766.XSHE,2.8094,24914.1777,19.0843,2018-08-10,-0.1005221932114882
300239.XSHE,0.2587,44492.6328,19.0873,2018-08-10,0.00466200466200477
600647.XSHG,0.2445,13914.3555,19.1044,2018-08-10,0.0014566642388929038
002724.XSHE,0.1604,33179.9102,19.1116,2018-08-10,-0.024305555555555657
002084.XSHE,0.6031,40455.5781,19.1355,2018-08-10,0.014799154334038113
300140.XSHE,0.9969,24540.6758,19.1417,2018-08-10,-0.006410256410256388
603706.XSHG,50.5472,4000.0,19.16,2018-08-10,-0.027348643006263097
600746.XSHG,0.6957,30466.0918,19.1632,2018-08-10,0.007949125596184391
603587.XSHG,6.6852,6100.0,19.1723,2018-08-10,-0.04440789473684215
002494.XSHE,0.8839,29502.0039,19.1763,2018-08-10,0.006153846153846159
002584.XSHE,6.3455,29209.7227,19.1908,2018-08-10,0.009132420091324277
300510.XSHE,0.0,7840.8164,19.1943,2018-08-10,0.0
603022.XSHG,5.5757,20000.0,19.28,2018-08-10,0.0041493775933610895
300338.XSHE,0.755,18811.7715,19.2821,2018-08-10,0.008780487804878036
600423.XSHG,0.0,39934.75,19.2885,2018-08-10,0.0
002651.XSHE,0.6282,37841.1016,19.299,2018-08-10,0.003921568627450897
002231.XSHE,4.1075,28891.0449,19.2992,2018-08-10,-0.002994011976047973
002529.XSHE,2.2008,20000.0,19.3,2018-08-10,0.009326424870466306
002220.XSHE,1.7838,54526.6562,19.3024,2018-08-10,0.01977401129943498
002731.XSHE,0.7118,12787.2334,19.3087,2018-08-10,-0.00132450331125825
002021.XSHE,2.2049,68775.7812,19.326,2018-08-10,0.017793594306049914
300161.XSHE,0.9792,16540.6309,19.336,2018-08-10,-0.02651839178785291
300139.XSHE,16.0186,21225.4805,19.3576,2018-08-10,-0.09978070175438596
600218.XSHG,0.6077,36875.5,19.3596,2018-08-10,0.005714285714285762
300475.XSHE,0.1303,20000.0,19.38,2018-08-10,-0.008255933952528388
000633.XSHE,2.8334,38493.1172,19.4005,2018-08-10,0.005952380952381002
300387.XSHE,0.4235,28857.3574,19.421,2018-08-10,0.0074294205052007
600506.XSHG,0.0,14770.6875,19.453,2018-08-10,0.0
300249.XSHE,0.4737,30254.5332,19.4537,2018-08-10,-0.013996889580093293
002194.XSHE,0.7625,53030.0547,19.462,2018-08-10,-0.01362397820163495
000890.XSHE,0.6999,37962.3867,19.4747,2018-08-10,0.0155945419103314
002351.XSHE,0.8244,29924.5859,19.4809,2018-08-10,0.007680491551459266
600753.XSHG,1.4342,12800.0,19.4816,2018-08-10,0.022339027595269373
600212.XSHG,4.0255,51169.7227,19.4957,2018-08-10,0.013123359580052564
002532.XSHE,0.1694,39010.875,19.5054,2018-08-10,-0.00600000000000005
002057.XSHE,0.6321,29907.25,19.5294,2018-08-10,0.001531393568147117
002214.XSHE,0.7754,35732.1406,19.5455,2018-08-10,-0.047531992687385866
000695.XSHE,0.2087,22172.1348,19.5558,2018-08-10,-0.0068027210884354285
300175.XSHE,0.8969,46161.0273,19.5723,2018-08-10,0.02358490566037748
300446.XSHE,0.5615,11865.8174,19.5786,2018-08-10,-0.0060606060606061465
000785.XSHE,0.4179,25109.3691,19.5853,2018-08-10,0.006410256410256388
600051.XSHG,0.8128,31088.0,19.6165,2018-08-10,0.009508716323296293
002772.XSHE,1.7462,25409.002,19.6412,2018-08-10,-0.005174644243208169
002103.XSHE,6.9393,37431.8203,19.6517,2018-08-10,0.030476190476190507
600203.XSHG,8.3577,36015.9492,19.7367,2018-08-10,0.029197080291970826
600228.XSHG,0.0942,24132.0,19.74,2018-08-10,0.013447432762836116
002337.XSHE,0.3993,58759.293,19.7431,2018-08-10,0.005952380952380958
600680.XSHG,0.0,25742.5332,19.796,2018-08-10,0.0
603600.XSHG,0.5056,25000.0,19.825,2018-08-10,0.007566204287515714
600847.XSHG,0.7998,15328.7402,19.8507,2018-08-10,-0.004633204633204672
002504.XSHE,4.7051,41454.8008,19.8569,2018-08-10,0.02087682672233813
300393.XSHE,0.9492,12057.7666,19.8591,2018-08-10,-0.0030358227079538987
600513.XSHG,0.6814,28545.627,19.8963,2018-08-10,-0.0014347202295553335
600358.XSHG,0.5998,43200.0,19.9152,2018-08-10,0.00216919739696327
002379.XSHE,0.5278,59650.6641,19.9233,2018-08-10,0.002994011976047841
600671.XSHG,0.4533,12172.0537,19.9378,2018-08-10,-0.0024420024420026072
300471.XSHE,5.3823,27319.25,19.9431,2018-08-10,0.013698630136986256
300527.XSHE,3.4334,25808.1816,19.9497,2018-08-10,-0.04786545924967648
603903.XSHG,0.9,7379.9678,19.9554,2018-08-10,0.0018491124260355293
000721.XSHE,6.4125,43587.1953,19.9629,2018-08-10,0.00873362445414848
002599.XSHE,0.2706,19012.625,19.9633,2018-08-10,0.000952380952380932
002296.XSHE,2.1778,32281.7852,19.9824,2018-08-10,-0.006462035541195482
300590.XSHE,2.5797,9700.0,19.9917,2018-08-10,-0.01261523532265898
000011.XSHE,3.1232,17586.2617,19.9956,2018-08-10,0.01846965699208436
600891.XSHG,0.3044,38544.9062,20.0048,2018-08-10,0.007707129094412337
002930.XSHE,16.7582,6083.0,20.0252,2018-08-10,-0.05194410692588095
600257.XSHG,2.6082,42705.0,20.0286,2018-08-10,0.006396588486140778
603223.XSHG,1.2005,16800.0,20.0424,2018-08-10,0.011735121542330309
000567.XSHE,1.9665,15036.083999999999,20.0431,2018-08-10,0.020255063765941453
300050.XSHE,0.7609,36528.1289,20.0539,2018-08-10,-0.02003642987249534
002514.XSHE,0.3106,35846.3789,20.074,2018-08-10,-0.00714285714285715
601019.XSHG,0.7636,26690.0,20.0976,2018-08-10,0.003984063745019953
000985.XSHE,1.6966,12963.9502,20.1071,2018-08-10,0.01225016118633137
300486.XSHE,0.6488,13886.0879,20.1071,2018-08-10,-0.0020718232044198447
002748.XSHE,0.2433,24000.0,20.112000000000002,2018-08-10,0.007159904534606264
603929.XSHG,6.9253,9656.0,20.1134,2018-08-10,-0.0273643783005281
603486.XSHG,13.4932,4010.0,20.1222,2018-08-10,-0.03826225587883622
600853.XSHG,0.8414,53680.7656,20.1303,2018-08-10,0.010666666666666677
603007.XSHG,0.2469,19436.1992,20.1359,2018-08-10,-0.004826254826254896
